date,artist,track title,album title,reason_start,reason_end,skipped,seconds played
2023-10-13,LØLØ,u turn me on (but u give me depression),u turn me on (but u give me depression),trackdone,trackdone,False,148.0
2023-10-14,The Band CAMINO,Same Page,The Dark,trackdone,fwdbtn,True,126.0
2023-10-14,Knox,Man Down,Man Down,fwdbtn,trackdone,False,183.0
2023-10-14,A N X,It's U,It's U,trackdone,fwdbtn,True,4.0
2023-10-14,Strac,Steal You,Steal You,fwdbtn,fwdbtn,True,2.0
2023-10-14,STRUAN,Rest of the Summer,Rest of the Summer,fwdbtn,fwdbtn,True,3.0
2023-10-14,The Wldlfe,All My Friends,"Goodbye To All Of That, 2023",fwdbtn,endplay,True,4.0
2023-10-14,Knox,Miss When You Missed Me (feat. Nightly),I'm So Good At Being Alone?,clickrow,trackdone,False,174.0
2023-10-14,Knox,Nevermind,I'm So Good At Being Alone?,trackdone,fwdbtn,True,177.0
2023-10-14,Knox,We’re Not In Love Anymore (feat. Charlotte Sands),I'm So Good At Being Alone?,fwdbtn,endplay,True,167.0
2023-10-14,Corey Harper,Emily's Frown,Emily's Frown,clickrow,endplay,True,331.0
2023-10-14,Hazlett,Fireworks,Fireworks,trackdone,endplay,True,212.0
2023-10-14,Hazlett,Blame The Moon,Blame The Moon,playbtn,fwdbtn,True,81.0
2023-10-14,Hazlett,Please Don't Be,Bloom Mountain,fwdbtn,fwdbtn,True,25.0
2023-10-14,Hazlett,Missionary Feelings,Missionary Feelings,fwdbtn,fwdbtn,True,2.0
2023-10-14,Hazlett,My Skin,Bloom Mountain,fwdbtn,fwdbtn,True,18.0
2023-10-14,Hazlett,Part Time Lovers,Bloom Mountain,fwdbtn,fwdbtn,True,18.0
2023-10-14,Hazlett,Karaoke,Thundering Hopes,fwdbtn,fwdbtn,True,19.0
2023-10-14,Hazlett,Hesitate,Bloom Mountain,fwdbtn,fwdbtn,True,5.0
2023-10-14,Hazlett,Monsters,Monsters,fwdbtn,fwdbtn,True,48.0
2023-10-14,Hazlett,Mama's Boy,Mama's Boy,fwdbtn,fwdbtn,True,82.0
2023-10-14,Hazlett,Even If It’s Lonely,Bloom Mountain,fwdbtn,fwdbtn,True,133.0
2023-10-14,Hazlett,Everybody Hates Me,Bloom Mountain,fwdbtn,fwdbtn,True,74.0
2023-10-14,Hazlett,Skeletons,Bloom Mountain,fwdbtn,trackdone,False,212.0
2023-10-14,Hazlett,Oh Downhill,Bloom Mountain,trackdone,fwdbtn,True,99.0
2023-10-14,Hazlett,Tell Me What You Dream About,Bloom Mountain,fwdbtn,fwdbtn,True,3.0
2023-10-14,Hazlett,To Sleep in a King Alone,Bloom Mountain,fwdbtn,fwdbtn,True,46.0
2023-10-14,Hazlett,Missionary Feelings,Mama's Boy,fwdbtn,fwdbtn,True,2.0
2023-10-14,Hazlett,Blame The Moon,Mama's Boy,fwdbtn,fwdbtn,True,1.0
2023-10-14,Hazlett,Blame The Moon,Missionary Feelings,fwdbtn,fwdbtn,True,1.0
2023-10-14,Hazlett,Part Time Lovers,Part Time Lovers,fwdbtn,fwdbtn,True,1.0
2023-10-14,Hazlett,Tell Me What You Dream About,Part Time Lovers,fwdbtn,fwdbtn,True,1.0
2023-10-14,Hazlett,Tell Me What You Dream About,Tell Me What You Dream About,fwdbtn,fwdbtn,True,1.0
2023-10-14,Hazlett,Please Don't Be,Oh Downhill,fwdbtn,endplay,True,24.0
2023-10-14,Hazlett,Fireworks - Live,Fireworks,clickrow,endplay,True,397.0
2023-10-14,Paper Planes,Radio Up,Morning Color,trackdone,trackdone,False,104.0
2023-10-14,Wild Rivers,Love Gone Wrong - Acoustic Demo,Love Gone Wrong,trackdone,backbtn,True,88.0
2023-10-14,Paper Planes,Radio Up,Morning Color,backbtn,backbtn,True,8.0
2023-10-14,Hazlett,Fireworks - Live,Fireworks,backbtn,endplay,True,20.0
2023-10-14,Hazlett,Never Gonna Give You Up,Never Gonna Give You Up,clickrow,endplay,True,21.0
2023-10-14,Hazlett,Fireworks,Fireworks,clickrow,endplay,True,413.0
2023-10-14,Paper Planes,Radio Up,Morning Color,trackdone,backbtn,True,48.0
2023-10-14,Hazlett,Fireworks,Fireworks,backbtn,trackdone,False,847.0
2023-10-14,Paper Planes,Radio Up,Morning Color,trackdone,backbtn,True,9.0
2023-10-14,Hazlett,Fireworks,Fireworks,backbtn,trackdone,False,942.0
2023-10-14,Paper Planes,Radio Up,Morning Color,trackdone,endplay,True,86.0
2023-10-14,Hazlett,Fireworks,Fireworks,clickrow,endplay,True,221.0
2023-10-14,Hazlett,My Skin,Bloom Mountain,clickrow,trackdone,False,145.0
2023-10-14,Hazlett,Part Time Lovers,Bloom Mountain,trackdone,trackdone,False,191.0
2023-10-14,Hazlett,Karaoke,Thundering Hopes,trackdone,fwdbtn,True,22.0
2023-10-14,Hazlett,Hesitate,Bloom Mountain,fwdbtn,fwdbtn,True,2.0
2023-10-14,Hazlett,Monsters,Monsters,fwdbtn,trackdone,False,276.0
2023-10-14,Hazlett,Mama's Boy,Mama's Boy,trackdone,fwdbtn,True,47.0
2023-10-14,Hazlett,Even If It’s Lonely,Bloom Mountain,fwdbtn,fwdbtn,True,2.0
2023-10-14,Hazlett,Everybody Hates Me,Bloom Mountain,fwdbtn,fwdbtn,True,1.0
2023-10-14,Hazlett,Skeletons,Bloom Mountain,fwdbtn,fwdbtn,True,17.0
2023-10-14,Hazlett,Oh Downhill,Bloom Mountain,fwdbtn,fwdbtn,True,1.0
2023-10-14,Hazlett,Tell Me What You Dream About,Bloom Mountain,fwdbtn,fwdbtn,True,3.0
2023-10-14,Hazlett,To Sleep in a King Alone,Bloom Mountain,fwdbtn,fwdbtn,True,1.0
2023-10-14,Hazlett,Missionary Feelings,Mama's Boy,fwdbtn,fwdbtn,True,1.0
2023-10-14,Hazlett,Blame The Moon,Mama's Boy,fwdbtn,fwdbtn,True,4.0
2023-10-14,Hazlett,Blame The Moon,Missionary Feelings,fwdbtn,fwdbtn,True,1.0
2023-10-14,Hazlett,Tell Me What You Dream About,Part Time Lovers,fwdbtn,fwdbtn,True,1.0
2023-10-14,Hazlett,Part Time Lovers,Part Time Lovers,fwdbtn,fwdbtn,True,5.0
2023-10-14,Hazlett,Tell Me What You Dream About,Tell Me What You Dream About,fwdbtn,fwdbtn,True,1.0
2023-10-14,Hazlett,Please Don't Be,Oh Downhill,fwdbtn,fwdbtn,True,1.0
2023-10-14,Hazlett,Even If It’s Lonely,Oh Downhill,fwdbtn,fwdbtn,True,3.0
2023-10-14,Hazlett,My Skin,Oh Downhill,fwdbtn,fwdbtn,True,5.0
2023-10-14,Hazlett,Everybody Hates Me,Oh Downhill,fwdbtn,fwdbtn,True,84.0
2023-10-14,Hazlett,Oh Downhill,Oh Downhill,fwdbtn,fwdbtn,True,1.0
2023-10-14,Hazlett,Everybody Hates Me,Everybody Hates Me,fwdbtn,fwdbtn,True,2.0
2023-10-14,Hazlett,Even If It’s Lonely,Everybody Hates Me,fwdbtn,fwdbtn,True,2.0
2023-10-14,Hazlett,Please Don't Be,Everybody Hates Me,fwdbtn,fwdbtn,True,4.0
2023-10-14,Hazlett,My Skin,Everybody Hates Me,fwdbtn,fwdbtn,True,0.0
2023-10-14,Hazlett,My Skin,My Skin,fwdbtn,endplay,True,20.0
2023-10-14,Hazlett,Fireworks,Fireworks,clickrow,endplay,True,662.0
2023-10-14,Paper Planes,Radio Up,Morning Color,trackdone,backbtn,True,40.0
2023-10-14,Hazlett,Fireworks,Fireworks,backbtn,endplay,True,6.0
2023-10-14,Hazlett,Fireworks,Fireworks,playbtn,fwdbtn,True,3.0
2023-10-14,Paper Planes,Radio Up,Morning Color,fwdbtn,fwdbtn,True,2.0
2023-10-14,Neptune,Coming Over,Coming Over,fwdbtn,trackdone,False,180.0
2023-10-14,Jolé,Picture Perfect,Jolé,trackdone,fwdbtn,True,56.0
2023-10-14,Old Sea Brigade,Tidal Wave - Acoustic,Cover My Own,fwdbtn,fwdbtn,True,7.0
2023-10-14,Hazlett,Tell Me What You Dream About,Bloom Mountain,fwdbtn,fwdbtn,True,11.0
2023-10-14,Mike Edel,Go With You,THRESHOLDS,fwdbtn,fwdbtn,True,11.0
2023-10-14,Paper Planes,Something More,Making Memories,fwdbtn,fwdbtn,True,38.0
2023-10-14,Riley Pearce,Brave - MVCA Remix,Brave,fwdbtn,fwdbtn,True,7.0
2023-10-14,Wild Rivers,I Do - Bonus Track,I Do,fwdbtn,fwdbtn,True,2.0
2023-10-14,Hazlett,Never Gonna Give You Up,Never Gonna Give You Up,fwdbtn,fwdbtn,True,6.0
2023-10-14,Jon Bryant,Headphones,Headphones,fwdbtn,backbtn,True,63.0
2023-10-14,Hazlett,Never Gonna Give You Up,Never Gonna Give You Up,backbtn,fwdbtn,True,2.0
2023-10-14,Jon Bryant,Headphones,Headphones,fwdbtn,fwdbtn,True,1.0
2023-10-14,Baugarn,I'll be there,Monster,fwdbtn,fwdbtn,True,3.0
2023-10-14,Fly By Midnight,The Ad Above Your Head,Silver Crane,fwdbtn,fwdbtn,True,13.0
2023-10-14,St. Lundi,Lost in Love,Lost in Love,fwdbtn,fwdbtn,True,1.0
2023-10-14,Hazlett,Part Time Lovers,Bloom Mountain,fwdbtn,fwdbtn,True,1.0
2023-10-14,Old Sea Brigade,Hope,Ode to a Friend,fwdbtn,fwdbtn,True,1.0
2023-10-14,Riley Pearce,Elephants,Eastbound,fwdbtn,trackdone,False,181.0
2023-10-14,Max Reichert,Shaking,Shaking,trackdone,fwdbtn,True,47.0
2023-10-14,Josh Cumbee,Sound Of Your Name,TRUSTFALL,fwdbtn,fwdbtn,True,187.0
2023-10-14,Hazlett,Honey,"Honey, Where Is My Home",fwdbtn,fwdbtn,True,5.0
2023-10-14,Blakey,If I Go,If I Go,fwdbtn,fwdbtn,True,3.0
2023-10-14,Wild Rivers,Pink Shades,Pink Shades,fwdbtn,trackdone,False,207.0
2023-10-14,Salt Tree,Feeling High,Feeling High,trackdone,fwdbtn,True,49.0
2023-10-14,sød ven,restored,restored,fwdbtn,trackdone,False,175.0
2023-10-14,Hazlett,Suncats,Suncats,trackdone,fwdbtn,True,98.0
2023-10-14,Noah Kahan,Animal,I Was / I Am,fwdbtn,trackdone,False,220.0
2023-10-14,Harrison Storm,Be Slow,Be Slow,trackdone,endplay,True,25.0
2023-10-14,Hazlett,Fireworks,Fireworks,clickrow,trackdone,False,471.0
2023-10-14,Rosie Darling,Heavy,Coping,trackdone,backbtn,True,10.0
2023-10-14,Hazlett,Fireworks,Fireworks,backbtn,logout,False,225.0
2023-10-14,Hazlett,Fireworks,Fireworks,appload,trackdone,False,465.0
2023-10-14,Rosie Darling,Heavy,Coping,trackdone,backbtn,True,7.0
2023-10-14,Hazlett,Fireworks,Fireworks,backbtn,fwdbtn,True,319.0
2023-10-14,Rosie Darling,Heavy,Coping,fwdbtn,fwdbtn,True,2.0
2023-10-14,Neptune,Coming Over,Coming Over,fwdbtn,fwdbtn,True,34.0
2023-10-14,Freyr,I'm Here,I'm Here,fwdbtn,fwdbtn,True,14.0
2023-10-14,Fly By Midnight,North,Silver Crane,fwdbtn,trackdone,False,215.0
2023-10-14,Hazlett,Karaoke,Thundering Hopes,trackdone,fwdbtn,True,5.0
2023-10-14,Paper Planes,Radio Up,Morning Color,fwdbtn,backbtn,True,1.0
2023-10-14,Hazlett,Karaoke,Thundering Hopes,backbtn,fwdbtn,True,1.0
2023-10-14,Paper Planes,Radio Up,Morning Color,fwdbtn,endplay,True,28.0
2023-10-14,Corey Harper,Emily's Frown,Emily's Frown,clickrow,endplay,True,248.0
2023-10-14,Hazlett,Fireworks,Fireworks,clickrow,endplay,True,242.0
2023-10-14,Garrett Kato,Be,Be,trackdone,fwdbtn,True,94.0
2023-10-14,Luca Fogale,Every Colour,Nothing is Lost,fwdbtn,fwdbtn,True,2.0
2023-10-14,Hazlett,Missionary Feelings,Missionary Feelings,fwdbtn,fwdbtn,True,7.0
2023-10-14,Wild Rivers,Long Time,Sidelines,fwdbtn,fwdbtn,True,2.0
2023-10-14,Harry Hudson,Mean To Love,Mean To Love,fwdbtn,fwdbtn,True,2.0
2023-10-14,Novo Amor,Decimal,"Cannot Be, Whatsoever",fwdbtn,fwdbtn,True,2.0
2023-10-14,Davis John Patton,The Morning's Blessings,Davis,fwdbtn,fwdbtn,True,85.0
2023-10-14,Hayden Everett,All Else,Hayden Everett,fwdbtn,fwdbtn,True,2.0
2023-10-14,Hazlett,Hesitate,Bloom Mountain,fwdbtn,fwdbtn,True,2.0
2023-10-14,Wild Rivers,Small Talk,Songs to Break Up To,fwdbtn,fwdbtn,True,3.0
2023-10-14,Emily James,Cannonball,Cannonball,fwdbtn,fwdbtn,True,1.0
2023-10-14,Yoke Lore,Seeds,Seeds,fwdbtn,fwdbtn,True,2.0
2023-10-14,Fly By Midnight,Lovely,Happy About Everything Else...,fwdbtn,trackdone,False,177.0
2023-10-15,Eighty Ninety,10K Summer Nights,Bowery Beach Road,trackdone,endplay,True,60.0
2023-10-15,Hazlett,Fireworks,Fireworks,clickrow,endplay,True,408.0
2023-10-15,Garrett Kato,Be,Be,trackdone,fwdbtn,True,8.0
2023-10-15,Luca Fogale,Every Colour,Nothing is Lost,fwdbtn,fwdbtn,True,3.0
2023-10-15,Hazlett,Missionary Feelings,Missionary Feelings,fwdbtn,fwdbtn,True,4.0
2023-10-15,Wild Rivers,Small Talk,Songs to Break Up To,fwdbtn,fwdbtn,True,2.0
2023-10-15,Harry Hudson,Mean To Love,Mean To Love,fwdbtn,fwdbtn,True,2.0
2023-10-15,Novo Amor,Decimal,"Cannot Be, Whatsoever",fwdbtn,fwdbtn,True,36.0
2023-10-15,Davis John Patton,The Morning's Blessings,Davis,fwdbtn,fwdbtn,True,6.0
2023-10-15,Emily James,Cannonball,Cannonball,fwdbtn,fwdbtn,True,3.0
2023-10-15,Hazlett,Hesitate,Bloom Mountain,fwdbtn,fwdbtn,True,3.0
2023-10-15,Wild Rivers,Long Time,Sidelines,fwdbtn,fwdbtn,True,2.0
2023-10-15,Hayden Everett,All Else,Hayden Everett,fwdbtn,fwdbtn,True,2.0
2023-10-15,Fly By Midnight,Lovely,Happy About Everything Else...,fwdbtn,fwdbtn,True,6.0
2023-10-15,Yoke Lore,Seeds,Seeds,fwdbtn,fwdbtn,True,1.0
2023-10-15,Eighty Ninety,10K Summer Nights,Bowery Beach Road,fwdbtn,fwdbtn,True,1.0
2023-10-15,Hazlett,Oh Downhill,Bloom Mountain,fwdbtn,fwdbtn,True,2.0
2023-10-15,Boundary Run,Hold Me Steady,Hold Me Steady,fwdbtn,fwdbtn,True,7.0
2023-10-15,Portair,Paper in the Sky,Paper in the Sky,fwdbtn,fwdbtn,True,59.0
2023-10-15,Axel Flóvent,Driving Hours - SCayos & Annie Elise Remix,You Stay by the Sea,fwdbtn,fwdbtn,True,28.0
2023-10-15,Davis John Patton,A Tale of Rescue,Forest Park,fwdbtn,fwdbtn,True,3.0
2023-10-15,The Devil Music Co.,Sailboat Bed,A Feeling You Can't Get Back,fwdbtn,fwdbtn,True,57.0
2023-10-15,Forester,The Flood,Watercolor,fwdbtn,fwdbtn,True,2.0
2023-10-15,Hazlett,Easy Now Tiger,Easy Now Tiger,fwdbtn,fwdbtn,True,4.0
2023-10-15,Rosie Darling,L.A.,L.A.,fwdbtn,fwdbtn,True,2.0
2023-10-15,Zachary Knowles,slow summer,slow summer,fwdbtn,fwdbtn,True,3.0
2023-10-15,Charles William,I Want A Love Like That,I Want A Love Like That,fwdbtn,fwdbtn,True,2.0
2023-10-15,Dustin Tebbutt,Give Me Tonight,First Light,fwdbtn,fwdbtn,True,2.0
2023-10-15,MADE IN LA,Closer,Closer,fwdbtn,fwdbtn,True,32.0
2023-10-15,Davis John Patton,Vacant Airport,Davis,fwdbtn,fwdbtn,True,2.0
2023-10-15,Ed Patrick,Nothing Personal,Nothing Personal,fwdbtn,fwdbtn,True,1.0
2023-10-15,Harrison Storm,Feeling You,Feeling You,fwdbtn,fwdbtn,True,4.0
2023-10-15,FRENSHIP,Meet Again,Meet Again,fwdbtn,fwdbtn,True,5.0
2023-10-15,Dustin Tebbutt,"Quiet Moon, Wild Sea","Quiet Moon, Wild Sea",fwdbtn,fwdbtn,True,1.0
2023-10-15,The Middle Coast,Me Tonight,Encore,fwdbtn,fwdbtn,True,4.0
2023-10-15,Rosie Darling,Say Less,Golden Age,fwdbtn,fwdbtn,True,2.0
2023-10-15,Forester,4am Philosophy,A Range of Light,fwdbtn,fwdbtn,True,2.0
2023-10-15,Ben Kessler,Known Like This,Known Like This,fwdbtn,fwdbtn,True,2.0
2023-10-15,AFTRHOURS,I'm A Believer,I'm A Believer,fwdbtn,fwdbtn,True,5.0
2023-10-15,Luca Fogale,I Don't Want to Lose You,I Don't Want to Lose You,fwdbtn,fwdbtn,True,44.0
2023-10-15,The Light The Heat,Wide Awake,Wide Awake,fwdbtn,endplay,True,3.0
2023-10-15,Dustin Tebbutt,Resin,Resin,fwdbtn,endplay,True,6.0
2023-10-15,Harry Hudson,Holdin’ On,"Hey, I'm Here For You",fwdbtn,fwdbtn,True,2.0
2023-10-15,Forester,Towns,A Range of Light,fwdbtn,fwdbtn,True,4.0
2023-10-15,Tim Schaufert,in a different light,in a different light,fwdbtn,fwdbtn,True,4.0
2023-10-15,Hayden Everett,Resolve,Resolve,fwdbtn,fwdbtn,True,2.0
2023-10-15,Olivier.,Turn It Off,Turn It Off,fwdbtn,fwdbtn,True,17.0
2023-10-15,Portair,Out of Focus,Out of Focus,fwdbtn,fwdbtn,True,17.0
2023-10-15,Blake Rose,Lost,Lost,fwdbtn,fwdbtn,True,135.0
2023-10-15,Hazlett,Please Don't Be,Bloom Mountain,fwdbtn,fwdbtn,True,19.0
2023-10-15,Harry Hudson,No Good,Yesterday's Tomorrow Night,fwdbtn,fwdbtn,True,2.0
2023-10-15,Salt Tree,Let My Guard Down,Let My Guard Down,fwdbtn,fwdbtn,True,2.0
2023-10-15,Axel Flóvent,Driving Hours,You Stay by the Sea,fwdbtn,endplay,True,6.0
2023-10-15,Corey Harper,Emily's Frown,Emily's Frown,clickrow,endplay,True,182.0
2023-10-15,Davis John Patton,Vacant Airport,Davis,trackdone,endplay,True,4.0
2023-10-15,Hazlett,Fireworks - Live,Fireworks,clickrow,endplay,True,475.0
2023-10-15,Davis John Patton,Vacant Airport,Davis,trackdone,backbtn,True,2.0
2023-10-15,Hazlett,Fireworks - Live,Fireworks,backbtn,fwdbtn,True,173.0
2023-10-15,Davis John Patton,Vacant Airport,Davis,fwdbtn,backbtn,True,5.0
2023-10-15,Hazlett,Fireworks - Live,Fireworks,backbtn,trackdone,False,687.0
2023-10-15,Davis John Patton,Vacant Airport,Davis,trackdone,trackdone,False,174.0
2023-10-15,Wild Rivers,Love Gone Wrong - Acoustic Demo,Love Gone Wrong,trackdone,trackdone,False,163.0
2023-10-15,Paper Planes,Call My Number,Lighter Times,trackdone,trackdone,False,118.0
2023-10-15,The Light The Heat,Steady Me,Morning Light,trackdone,trackdone,False,158.0
2023-10-15,Hazlett,Even If It’s Lonely,Bloom Mountain,trackdone,trackdone,False,245.0
2023-10-15,Riley Pearce,Breathe & Release,Breathe & Release,trackdone,trackdone,False,216.0
2023-10-15,Davis John Patton,Stay,Stay,trackdone,trackdone,False,210.0
2023-10-15,Dylan Dunlap,Serotonin,Serotonin,trackdone,trackdone,False,237.0
2023-10-15,Paper Planes,Midnight,Sunset Traveler,trackdone,trackdone,False,104.0
2023-10-15,The Light The Heat,Fool for Your Love,Fool for Your Love,trackdone,trackdone,False,168.0
2023-10-15,Hazlett,Missionary Feelings,Missionary Feelings,trackdone,trackdone,False,212.0
2023-10-15,Hayden Calnin,Warm with You,Warm With You,trackdone,trackdone,False,248.0
2023-10-15,Jolé,Picture Perfect,Jolé,trackdone,logout,False,44.0
2023-10-15,Jolé,Picture Perfect,Jolé,appload,backbtn,True,28.0
2023-10-15,Hayden Calnin,Warm with You,Warm With You,backbtn,backbtn,True,1.0
2023-10-15,Hazlett,Missionary Feelings,Missionary Feelings,backbtn,endplay,True,7.0
2023-10-15,Hazlett,Fireworks,Fireworks,clickrow,endplay,True,242.0
2023-10-15,Garrett Kato,Be,Be,trackdone,trackdone,False,150.0
2023-10-15,Luca Fogale,Every Colour,Nothing is Lost,trackdone,fwdbtn,True,83.0
2023-10-15,Wild Rivers,Small Talk,Songs to Break Up To,fwdbtn,backbtn,True,1.0
2023-10-15,Garrett Kato,Be,Be,backbtn,backbtn,True,0.0
2023-10-15,Luca Fogale,Every Colour,Nothing is Lost,backbtn,backbtn,True,0.0
2023-10-15,Hazlett,Fireworks,Fireworks,backbtn,trackdone,False,242.0
2023-10-15,Garrett Kato,Be,Be,trackdone,backbtn,True,14.0
2023-10-15,Hazlett,Fireworks,Fireworks,backbtn,trackdone,False,242.0
2023-10-15,Garrett Kato,Be,Be,trackdone,trackdone,False,150.0
2023-10-15,Luca Fogale,Every Colour,Nothing is Lost,trackdone,trackdone,False,237.0
2023-10-15,Wild Rivers,Small Talk,Songs to Break Up To,trackdone,trackdone,False,166.0
2023-10-15,Wild Rivers,Small Talk,Songs to Break Up To,backbtn,backbtn,True,0.0
2023-10-15,Hazlett,Hesitate,Bloom Mountain,trackdone,backbtn,True,13.0
2023-10-15,Luca Fogale,Every Colour,Nothing is Lost,backbtn,backbtn,True,1.0
2023-10-15,Garrett Kato,Be,Be,backbtn,backbtn,True,1.0
2023-10-15,Hazlett,Fireworks,Fireworks,backbtn,endplay,True,499.0
2023-10-15,Taylor Acorn,Guys Like You,Put It in a Song,clickrow,trackdone,False,215.0
2023-10-15,Taylor Acorn,Seventeen,Put It in a Song,trackdone,endplay,True,203.0
2023-10-15,Seth Alley,Things We Don't Talk About,From the Inside Out,trackdone,backbtn,True,18.0
2023-10-15,Taylor Acorn,Seventeen,Put It in a Song,backbtn,endplay,True,15.0
2023-10-15,Hazlett,Fireworks - Live,Fireworks,clickrow,endplay,True,240.0
2023-10-15,Davis John Patton,Vacant Airport,Davis,trackdone,trackdone,False,174.0
2023-10-15,Wild Rivers,Love Gone Wrong - Acoustic Demo,Love Gone Wrong,trackdone,backbtn,True,5.0
2023-10-15,Davis John Patton,Vacant Airport,Davis,backbtn,backbtn,True,1.0
2023-10-15,Hazlett,Fireworks - Live,Fireworks,backbtn,trackdone,False,240.0
2023-10-15,Davis John Patton,Vacant Airport,Davis,trackdone,endplay,True,7.0
2023-10-15,Hazlett,Fireworks - Live,Fireworks,clickrow,endplay,True,6.0
2023-10-15,Knox,I’m So Good At Being Alone,I'm So Good At Being Alone?,clickrow,endplay,True,199.0
2023-10-15,The Band CAMINO,Three Month Hangover,The Dark,trackdone,trackdone,False,182.0
2023-10-15,Knox,Love Letter,Love Letter,trackdone,trackdone,False,158.0
2023-10-15,Aidan Bissett,Bloom,Bloom,trackdone,logout,False,77.0
2023-10-15,Hazlett,Fireworks,Fireworks,playbtn,endplay,True,337.0
2023-10-15,X Ambassadors,Unsteady,VHS,clickrow,endplay,True,70.0
2023-10-15,BANNERS,Happier,Happier,clickrow,endplay,True,4.0
2023-10-15,BANNERS,Have You Ever Loved Someone,Have You Ever Loved Someone,clickrow,endplay,True,16.0
2023-10-15,Lost Frequencies,Back To You,Back To You,clickrow,endplay,True,2.0
2023-10-15,X Ambassadors,Renegades,VHS,clickrow,endplay,True,0.0
2023-10-15,X Ambassadors,Unsteady,VHS,clickrow,endplay,True,2.0
2023-10-15,Kygo,Undeniable (feat. X Ambassadors),Thrill Of The Chase,clickrow,fwdbtn,True,6.0
2023-10-15,X Ambassadors,Adrenaline,The Beautiful Liar,fwdbtn,fwdbtn,True,3.0
2023-10-15,X Ambassadors,Beautiful Liar,The Beautiful Liar,fwdbtn,fwdbtn,True,1.0
2023-10-15,Lil Wayne,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),fwdbtn,fwdbtn,True,1.0
2023-10-15,Kygo,Undeniable (feat. X Ambassadors),Undeniable (feat. X Ambassadors),fwdbtn,fwdbtn,True,2.0
2023-10-15,X Ambassadors,Happy People (with Teddy Swims & Jac Ross),Happy People (with Teddy Swims & Jac Ross),fwdbtn,fwdbtn,True,2.0
2023-10-15,X Ambassadors,BOOM,ORION,fwdbtn,fwdbtn,True,1.0
2023-10-15,X Ambassadors,Unsteady - Erich Lee Gravity Remix,Me Before You,fwdbtn,fwdbtn,True,1.0
2023-10-15,ILLENIUM,In Your Arms (with X Ambassadors),ASCEND,fwdbtn,fwdbtn,True,1.0
2023-10-15,X Ambassadors,Jungle,VHS,fwdbtn,fwdbtn,True,1.0
2023-10-15,X Ambassadors,HEY CHILD,ORION,fwdbtn,fwdbtn,True,1.0
2023-10-15,X Ambassadors,Zen (with K.Flay & grandson),Zen (with K.Flay & grandson),fwdbtn,fwdbtn,True,4.0
2023-10-15,X Ambassadors,Friend For Life (with Medium Build),Friend For Life (with Medium Build),fwdbtn,fwdbtn,True,1.0
2023-10-15,X Ambassadors,The Devil You Know,The Devil You Know,fwdbtn,fwdbtn,True,1.0
2023-10-15,X Ambassadors,Devastation (with PAMÉ),Devastation (with PAMÉ),fwdbtn,fwdbtn,True,4.0
2023-10-15,X Ambassadors,HOLD YOU DOWN,ORION,fwdbtn,trackdone,False,346.0
2023-10-15,X Ambassadors,Renegades - Live Session / Acoustic Version,This is Acoustic,trackdone,endplay,True,94.0
2023-10-15,Hazlett,Fireworks,Fireworks,clickrow,endplay,True,242.0
2023-10-15,Rosie Darling,Say Less,Golden Age,trackdone,backbtn,True,56.0
